采集时间,数据条数,工作电压,平均风速,风向,降雨量,平均温度,湿度,气压,总辐射,总辐射累计量,日照时数,土壤水分,土壤温度,土壤介电常数,土壤电导率,土壤水分,土壤温度,土壤介电常数,土壤电导率,土壤水分,土壤温度,土壤介电常数,土壤电导率
2019/10/29 17:00,1106,13.20582,1.288,143,0,23.25,24.98,1002,41.63,0.075,0.5,34.795,15.325,20.795,0.6,25.81,15.19833,13.91,0.4,17.885,16,9.206666,0.3
2019/10/29 17:30,1107,12.95413,0.299,107.4,0,19.76,41.39,1003,7.522,0.014,0.5,34.8,15.50333,20.8,0.6,25.805,15.2,13.90833,0.4,17.905,16,9.223332,0.3
2019/10/29 18:00,1108,12.92366,0.006,58.92,0,15.57,60.44,1003,-3.314,-0.006,0.5,34.795,15.655,20.795,0.6,25.80333,15.2,13.90333,0.4,17.88166,16,9.2,0.3
2019/10/29 18:30,1109,12.90935,0.067,50.82,0,13.41,68.53,1003,-2.469,-0.004,0.5,34.79667,15.77833,20.79667,0.6,25.805,15.20167,13.905,0.4,17.87833,16,9.203333,0.3
2019/10/29 19:00,1110,12.90149,0.285,64.5,0,12.85,68.37,1003,-1.795,-0.003,0.5,34.79166,15.86833,20.79166,0.6,25.81,15.26667,13.91,0.4,17.89333,16,9.211666,0.3
2019/10/29 19:30,1111,12.89119,0.133,88.6,0,12.05,70.52,1003,-1.471,-0.003,0.5,34.795,15.90167,20.795,0.6,25.80333,15.3,13.90333,0.4,17.88667,16,9.205,0.3
2019/10/29 20:00,1112,12.88014,0,127.3,0,11.18,75.16,1004,-1.872,-0.003,0.5,34.78667,15.95667,20.78666,0.6,25.80166,15.3,13.90333,0.4,17.88333,16,9.206666,0.3
2019/10/29 20:30,1113,12.86829,0,304.7,0,10.41,78.41,1004,-1.933,-0.003,0.5,34.79833,15.94667,20.79833,0.6,25.795,15.35667,13.9,0.4,17.875,15.99833,9.205,0.3
2019/10/29 21:00,1114,12.86518,0.058,160.9,0,9.48,81.7,1004,-1.217,-0.002,0.5,34.79333,15.90167,20.79333,0.6,25.8,15.4,13.9,0.4,17.885,15.99833,9.208332,0.3
2019/10/29 21:30,1115,12.85698,0.027,131.6,0,8.99,84.2,1004,-1.335,-0.002,0.5,34.78833,15.895,20.78833,0.6,25.79833,15.4,13.90167,0.4,17.89333,16,9.211666,0.3
2019/10/29 22:00,1116,12.84917,0.103,221.6,0,8.53,85.3,1004,-1.087,-0.002,0.5,34.78167,15.81167,20.78167,0.6,25.8,15.45333,13.90333,0.4,17.88667,16,9.213333,0.3
2019/10/29 22:30,1117,12.83467,0.04,277.2,0,8.56,83.7,1004,-1.664,-0.003,0.5,34.79166,15.76333,20.79166,0.6,25.79833,15.5,13.90167,0.4,17.88333,15.99833,9.205,0.3
2019/10/29 23:00,1118,12.83217,0.356,305.8,0,8.55,83.6,1004,-1.099,-0.002,0.5,34.78667,15.69333,20.78666,0.6,25.80166,15.50833,13.90333,0.4,17.88667,16,9.208332,0.3
2019/10/29 23:30,1119,12.81713,0.14,292.9,0,8.57,82.2,1004,-1.939,-0.003,0.5,34.79,15.60167,20.79,0.6,25.8,15.53167,13.9,0.4,17.83667,16,9.179999,0.3
2019/10/30 0:00,1120,12.81341,1.257,282.2,0,9.32,79.6,1005,-0.86,-0.002,0.5,34.78333,15.52,20.78333,0.6,25.8,15.55667,13.90167,0.4,17.82667,16,9.173333,0.3
2019/10/30 0:30,1121,12.80042,1.247,294.2,0,9.93,80.2,1005,-1.592,-0.003,0.5,34.78333,15.43667,20.78333,0.6,25.79833,15.58167,13.90167,0.4,17.82833,16,9.171666,0.3
2019/10/30 1:00,1122,12.79654,0.745,284,0,9.3,83.1,1004,-1.779,-0.003,0.5,34.775,15.34667,20.775,0.6,25.79667,15.6,13.9,0.4,17.82667,16,9.164999,0.3
2019/10/30 1:30,1123,12.78015,0.916,275.8,0,10.05,78.93,1004,-1.315,-0.002,0.5,34.785,15.25833,20.785,0.6,25.79166,15.6,13.9,0.4,17.85167,16,9.188334,0.3
2019/10/30 2:00,1124,12.77213,0.131,284.7,0,9.23,82.2,1004,-2.383,-0.004,0.5,34.775,15.17667,20.775,0.6,25.795,15.60167,13.9,0.4,17.85333,16,9.191666,0.3
2019/10/30 2:30,1125,12.75578,1.091,276.9,0,9.4,79.31,1004,-0.681,-0.001,0.5,34.77833,15.09333,20.77833,0.6,25.77333,15.6,13.9,0.4,17.855,16,9.176666,0.3
2019/10/30 3:00,1126,12.73871,0.954,299.3,0,9.58,77.73,1004,-1.713,-0.003,0.5,34.785,15.00167,20.785,0.6,25.77667,15.6,13.9,0.4,17.86333,16,9.194999,0.3
2019/10/30 3:30,1127,12.73482,1.049,291.6,0,9.37,76.96,1004,-0.531,-0.001,0.5,34.77166,14.91333,20.77167,0.6,25.77333,15.6,13.9,0.4,17.85666,16,9.193333,0.3
2019/10/30 4:00,1128,12.71719,0.728,286.2,0,9.74,76.21,1004,-1.316,-0.002,0.5,34.77333,14.82333,20.77333,0.6,25.78,15.6,13.9,0.4,17.86167,16,9.184999,0.3
2019/10/30 4:30,1129,12.70994,0.828,299.9,0,10.14,75.42,1004,-1.141,-0.002,0.5,34.77666,14.73667,20.77667,0.6,25.77167,15.6,13.89833,0.4,17.86333,16.00167,9.194999,0.3
2019/10/30 5:00,1130,12.70186,1.41,285.1,0,10.43,74.43,1004,-0.933,-0.002,0.5,34.765,14.65833,20.765,0.6,25.76666,15.6,13.9,0.4,17.865,16.00333,9.193333,0.3
2019/10/30 5:30,1131,12.69303,1.663,296.3,0,11.37,71,1004,-1.431,-0.003,0.5,34.77166,14.585,20.77167,0.6,25.76,15.6,13.9,0.4,17.86666,16.015,9.196667,0.3
2019/10/30 6:00,1132,12.68425,1.837,311.5,0,11.36,71,1004,-1.337,-0.002,0.5,34.77333,14.46,20.77333,0.6,25.75666,15.595,13.89833,0.4,17.89166,16.015,9.208332,0.3
2019/10/30 6:30,1133,12.68347,3.572,285.6,0,11.78,69.2,1004,-1.645,-0.003,0.5,34.75,14.39,20.75,0.6,25.76833,15.56,13.9,0.4,17.87833,16.01667,9.203333,0.3
2019/10/30 7:00,1134,12.66484,3.572,277,0,11.27,72.32,1004,1.752,0.003,0.5,34.775,14.30167,20.775,0.6,25.77,15.545,13.9,0.4,17.875,16.02333,9.196667,0.3
2019/10/30 7:30,1135,12.67523,2.555,278.3,0,11.53,71.17,1004,21.73,0.039,0.5,34.76833,14.22333,20.76833,0.6,25.75333,15.53667,13.895,0.4,17.84667,16.04333,9.178332,0.3
2019/10/30 8:00,1136,12.8402,1.254,287.2,0,12.48,68.3,1005,58.03,0.104,0.5,34.76333,14.175,20.76333,0.6,25.77167,15.51333,13.89833,0.4,17.85666,16.04667,9.186666,0.3
2019/10/30 8:30,1137,13.36787,2.79,291,0,14.51,58.23,1005,104.5,0.188,0.5,34.75833,14.1,20.75833,0.6,25.78167,15.5,13.9,0.4,17.655,16.05167,9.083333,0.3
2019/10/30 9:00,1138,13.67519,4.954,279.9,0,16.28,51.88,1005,155.3,0.28,0.5,34.76333,14.05167,20.76333,0.6,25.78333,15.49833,13.9,0.4,17.54667,16.05167,9.025,0.3
2019/10/30 9:30,1139,13.90281,4.557,280,0,18.2,46.21,1005,202.2,0.364,0.5,34.72499,14.00833,20.725,0.6,25.78333,15.455,13.9,0.4,17.54333,16.06167,9.026667,0.3
2019/10/30 10:00,1140,13.84117,5.796,278.7,0,19.74,40.11,1005,242.1,0.436,0.5,34.74833,14.02333,20.74833,0.6,25.78,15.4,13.89833,0.4,17.52667,16.04333,9.008333,0.3
2019/10/30 10:30,1141,13.59804,6.615,289.2,0.9,19.62,40.18,1006,283.9,0.511,0.5,34.75666,14.09833,20.75666,0.6,25.78833,15.4,13.9,0.4,17.57,16.045,9.031666,0.3
2019/10/30 11:00,1142,13.80485,6.419,280.6,0,20.41,38.08,1005,315.2,0.567,0.5,34.73333,14.10167,20.73333,0.6,25.78333,15.4,13.9,0.4,17.55,16.03167,9.026667,0.3
2019/10/30 11:30,1143,13.59524,6.856,272.7,0,21.25,36.14,1005,334.9,0.603,0.5,34.725,14.17333,20.725,0.6,25.785,15.38833,13.9,0.4,17.55,16.02667,9.028333,0.3
2019/10/30 12:00,1144,13.73389,7.116,269.2,0,21.6,35.08,1005,347.9,0.626,0.5,34.73667,14.20167,20.73667,0.6,25.78333,15.33333,13.9,0.4,17.535,16.02667,9.026667,0.3
2019/10/30 12:30,1145,13.71018,6.651,274.7,0,22.55,33.78,1004,302.4,0.544,0.5,34.735,14.29333,20.735,0.6,25.77333,15.30333,13.9,0.4,17.53333,16.015,9.011666,0.3
2019/10/30 13:00,1146,13.68454,6.226,273.7,0,23.38,33.07,1004,342.5,0.617,0.5,34.72166,14.385,20.72167,0.6,25.77333,15.3,13.9,0.4,17.56167,16.00167,9.028333,0.3
2019/10/30 13:30,1147,13.65835,6.341,272.4,0,23.8,31.86,1003,330.7,0.595,0.5,34.715,14.52667,20.715,0.6,25.76666,15.3,13.89833,0.4,17.605,16,9.048333,0.3
2019/10/30 14:00,1148,13.56658,5.485,258.2,0,24.45,29.76,1003,306,0.551,0.5,34.71333,14.66167,20.71333,0.6,25.76666,15.3,13.9,0.4,17.68333,16,9.089999,0.3
2019/10/30 14:30,1149,13.62366,5.589,262.4,0,25.06,26.75,1002,272.5,0.491,0.5,34.70667,14.82167,20.70667,0.6,25.75167,15.29833,13.89833,0.4,17.69333,16,9.098332,0.3
2019/10/30 15:00,1150,13.6202,5.888,267.5,0,25.45,26.68,1002,228.5,0.411,0.5,34.70667,14.985,20.70667,0.6,25.755,15.29833,13.89833,0.4,17.70167,16,9.108334,0.3
2019/10/30 15:30,1151,13.62944,5.801,266.6,0,25.65,26.31,1002,179.2,0.323,0.5,34.70833,15.155,20.70833,0.6,25.75167,15.29833,13.9,0.4,17.66667,15.99833,9.086666,0.3
2019/10/30 16:00,1152,13.62998,6.093,267.2,0,25.51,26.57,1002,130,0.234,0.5,34.7,15.33333,20.7,0.6,25.76167,15.29667,13.9,0.4,17.57667,16,9.036666,0.3
2019/10/30 16:30,1153,13.49091,5.057,261.6,0,25.26,26.74,1002,81.9,0.147,0.5,34.70166,15.505,20.70167,0.6,25.76,15.3,13.9,0.4,17.65333,16,9.066667,0.3
2019/10/30 17:00,1154,13.14575,4.191,252.5,0,24.48,28.98,1002,37.55,0.068,0.5,34.705,15.66167,20.705,0.6,25.74333,15.3,13.895,0.4,17.83833,16,9.179999,0.3
2019/10/30 17:30,1155,12.93805,3.589,251.9,0,23.37,29.74,1002,9.21,0.017,0.5,34.7,15.80833,20.7,0.6,25.73833,15.3,13.89833,0.4,17.85333,16,9.181666,0.3
2019/10/30 18:00,1156,12.90576,3.297,248.6,0,22.27,28.69,1002,-1.947,-0.004,0.5,34.70166,15.92667,20.70167,0.6,25.74167,15.3,13.89667,0.4,17.82166,16,9.166667,0.3
2019/10/30 18:30,1157,12.91138,2.562,262.4,0,20.94,31.39,1003,-2.976,-0.005,0.5,34.7,16,20.7,0.6,25.74167,15.31,13.89833,0.4,17.835,16,9.175,0.3
2019/10/30 19:00,1158,12.89982,4.28,263.3,0,21.28,29.05,1003,-2.046,-0.004,0.5,34.7,16.06833,20.7,0.6,25.73667,15.39167,13.89667,0.4,17.85333,16,9.183332,0.3
2019/10/30 19:30,1159,12.88947,3.535,260.7,0,20.8,32.22,1004,-2.952,-0.005,0.5,34.7,16.1,20.7,0.6,25.73166,15.4,13.89333,0.4,17.83833,15.99833,9.175,0.3
2019/10/30 20:00,1160,12.88052,2.704,261.7,0,19.61,34.82,1004,-2.929,-0.005,0.5,34.70166,16.1,20.70167,0.6,25.73667,15.4,13.89667,0.4,17.85333,16,9.183333,0.3
2019/10/30 20:30,1161,12.87191,2.452,264.6,0,18.84,36.55,1004,-2.738,-0.005,0.5,34.70333,16.1,20.70333,0.6,25.73,15.43167,13.89333,0.4,17.86833,15.99833,9.194999,0.3
2019/10/30 21:00,1162,12.86352,2.246,263.6,0,17.81,39.12,1004,-2.744,-0.005,0.5,34.7,16.06667,20.7,0.6,25.72,15.49833,13.89,0.4,17.85333,16,9.184999,0.3
2019/10/30 21:30,1163,12.84973,2.156,263.3,0,17.45,39.61,1005,-2.055,-0.004,0.5,34.70166,16,20.70167,0.6,25.72833,15.50667,13.895,0.4,17.85333,15.99833,9.19,0.3
2019/10/30 22:00,1164,12.84625,2.411,279.1,0,16.68,41.76,1005,-1.495,-0.003,0.5,34.7,15.99833,20.7,0.6,25.715,15.54667,13.89167,0.4,17.85333,16,9.188334,0.3
2019/10/30 22:30,1165,12.83726,1.153,292.7,0,16.56,41.82,1005,-2.963,-0.005,0.5,34.7,15.91667,20.7,0.6,25.71333,15.56333,13.89,0.4,17.84167,16,9.179999,0.3
2019/10/30 23:00,1166,12.82952,0.847,315.8,0,15.36,47.4,1005,-2.471,-0.004,0.5,34.70166,15.855,20.70167,0.6,25.71,15.59833,13.89167,0.4,17.84,16,9.173333,0.3
2019/10/30 23:30,1167,12.81675,2.138,287.7,0,15.06,47.96,1005,-0.944,-0.002,0.5,34.7,15.79667,20.7,0.6,25.72,15.6,13.89833,0.4,17.82833,16,9.176666,0.3
2019/10/31 0:00,1168,12.81028,2.366,287.2,0,16.09,43.24,1005,-1.913,-0.003,0.5,34.7,15.70833,20.7,0.6,25.705,15.615,13.89333,0.4,17.78833,16,9.153333,0.3
2019/10/31 0:30,1169,12.80001,2.37,281.6,0,15.56,44.52,1005,-1.673,-0.003,0.5,34.7,15.64667,20.7,0.6,25.69833,15.66667,13.88167,0.4,17.79667,16,9.145,0.3
2019/10/31 1:00,1170,12.78976,3.64,280.1,0,16.45,40.81,1005,-2.069,-0.004,0.5,34.7,15.56667,20.7,0.6,25.69666,15.7,13.88667,0.4,17.80333,16,9.158334,0.3
2019/10/31 1:30,1171,12.77782,2.284,278.9,0,15.7,42.29,1005,-2.776,-0.005,0.5,34.7,15.48667,20.7,0.6,25.68333,15.7,13.87333,0.4,17.79667,16,9.153333,0.3
2019/10/31 2:00,1172,12.76504,2.011,272.5,0,14.99,44.4,1005,-2.111,-0.004,0.5,34.7,15.39833,20.7,0.6,25.67667,15.7,13.87,0.4,17.79,16,9.15,0.3
2019/10/31 2:30,1173,12.75343,4.035,272.6,0,15.34,43.32,1005,-1.64,-0.003,0.5,34.70166,15.315,20.70167,0.6,25.68167,15.7,13.87167,0.4,17.81167,16,9.168333,0.3
2019/10/31 3:00,1174,12.73934,3.167,279.7,0,14.26,47.7,1005,-2.597,-0.005,0.5,34.7,15.25167,20.7,0.6,25.665,15.7,13.86167,0.4,17.84,16,9.183333,0.3
2019/10/31 3:30,1175,12.7269,3.28,277.1,0,13.83,49.65,1005,-1.653,-0.003,0.5,34.70166,15.19,20.70167,0.6,25.66166,15.7,13.86,0.4,17.83833,16,9.183333,0.3
2019/10/31 4:00,1176,12.71537,3.474,277.7,0,14.05,48.63,1005,-2.148,-0.004,0.5,34.69833,15.1,20.7,0.6,25.65333,15.7,13.85333,0.4,17.845,16,9.183333,0.3
2019/10/31 4:30,1177,12.70516,4.039,280.7,0,14.31,47.03,1005,-1.737,-0.003,0.5,34.7,15.01833,20.7,0.6,25.665,15.7,13.86,0.4,17.84667,16.00167,9.191667,0.3
2019/10/31 5:00,1178,12.69515,3.992,271.8,0,14.43,45.83,1005,-1.903,-0.003,0.5,34.69833,14.95833,20.7,0.6,25.66166,15.7,13.85833,0.4,17.85166,16.00333,9.184999,0.3
2019/10/31 5:30,1179,12.6902,3.651,277.1,0,13.79,48.03,1005,-2.259,-0.004,0.5,34.69833,14.89333,20.7,0.6,25.65,15.7,13.845,0.4,17.85666,16.01,9.191667,0.3
2019/10/31 6:00,1180,12.68646,4.038,274.3,0,13.72,47.93,1005,-1.872,-0.003,0.5,34.69833,14.80333,20.7,0.6,25.65333,15.7,13.85167,0.4,17.86167,16.02833,9.188334,0.3
2019/10/31 6:30,1181,12.68252,3.771,271.6,0,13.82,46.68,1005,-1.942,-0.003,0.5,34.69666,14.72667,20.7,0.6,25.65,15.69833,13.84667,0.4,17.86666,16.03,9.194999,0.3
2019/10/31 7:00,1182,12.66269,4.313,269.6,0,13.46,48.3,1005,1.666,0.003,0.5,34.7,14.69667,20.7,0.6,25.645,15.67667,13.84333,0.4,17.86333,16.03833,9.194999,0.3
2019/10/31 7:30,1183,12.67416,4.308,278.7,0,13.99,46.93,1006,24.04,0.043,0.5,34.69833,14.605,20.7,0.6,25.655,15.63333,13.85167,0.4,17.84667,16.05833,9.175,0.3
2019/10/31 8:00,1184,13.01218,5.313,276.4,0,15.05,44.43,1006,66.39,0.12,0.5,34.7,14.565,20.7,0.6,25.68167,15.61667,13.87333,0.4,17.78167,16.07167,9.148333,0.3
2019/10/31 8:30,1185,13.71388,5.078,277.4,0,15.8,43.63,1007,115.3,0.208,0.5,34.69833,14.47667,20.7,0.6,25.70833,15.6,13.88333,0.4,17.48667,16.08,8.99,0.3
2019/10/31 9:00,1186,13.93823,5.191,284.2,0,17.27,39.66,1007,168.4,0.303,0.5,34.69333,14.4,20.7,0.6,25.7,15.59833,13.885,0.4,17.49,16.08667,9.001666,0.3
2019/10/31 9:30,1187,13.8976,5.508,286.2,0,18.23,36.92,1007,221.1,0.398,0.5,34.69833,14.39333,20.69833,0.6,25.685,15.59667,13.87833,0.4,17.51167,16.09333,9.009999,0.3
2019/10/31 10:00,1188,13.84416,5.142,286.4,0,19.25,33.87,1007,265.7,0.478,0.5,34.695,14.32,20.7,0.6,25.68667,15.56,13.87167,0.4,17.48667,16.09667,8.991666,0.3
2019/10/31 10:30,1189,13.81177,5.369,286.8,0,20.2,31.09,1007,303.6,0.547,0.5,34.69833,14.30333,20.7,0.6,25.68167,15.54833,13.875,0.4,17.545,16.095,9.018332,0.3
2019/10/31 11:00,1190,13.77152,5.839,281.4,0,21,28.83,1007,333.5,0.6,0.5,34.69833,14.35833,20.7,0.6,25.68,15.54333,13.87667,0.4,17.54333,16.095,9.018332,0.3
2019/10/31 11:30,1191,13.73473,5.18,278.3,0,22.12,25.87,1006,353.1,0.636,0.5,34.69833,14.4,20.7,0.6,25.67,15.50333,13.86,0.4,17.53666,16.09167,9.02,0.3
2019/10/31 12:00,1192,13.712,4.74,281.7,0,23.31,23.42,1006,365.9,0.659,0.5,34.69833,14.5,20.7,0.6,25.66667,15.5,13.86333,0.4,17.54333,16.085,9.021667,0.3
2019/10/31 12:30,1193,13.65001,4.174,277.5,0,24.31,22.89,1005,306.6,0.552,0.5,34.7,14.62833,20.7,0.6,25.65667,15.49833,13.85333,0.4,17.60333,16.07333,9.044999,0.3
2019/10/31 13:00,1194,13.63047,4.234,272.8,0,25.16,22.01,1005,362,0.652,0.5,34.69833,14.76,20.7,0.6,25.62833,15.45833,13.82833,0.4,17.65333,16.06167,9.081666,0.3
2019/10/31 13:30,1195,13.58966,4.633,270.9,0,25.68,20.16,1004,345.6,0.622,0.5,34.69833,14.93833,20.7,0.6,25.615,15.41333,13.815,0.4,17.66833,16.05,9.089999,0.3
2019/10/31 14:00,1196,13.54237,4.403,275.5,0,26.42,17.51,1004,322.6,0.581,0.5,34.69833,15.11667,20.7,0.6,25.63167,15.4,13.83167,0.4,17.7,16.03666,9.093333,0.3
2019/10/31 14:30,1197,13.55159,3.759,270.7,0,26.79,15.46,1004,286.5,0.516,0.5,34.695,15.31667,20.7,0.6,25.63,15.4,13.83,0.4,17.71,16.02167,9.11,0.3
2019/10/31 15:00,1198,13.54062,2.643,287,0,27.11,14.32,1004,241.1,0.434,0.5,34.69666,15.54667,20.7,0.6,25.63333,15.4,13.83333,0.4,17.70667,16.01,9.105,0.3
2019/10/31 15:30,1199,13.54062,2.075,291.8,0,27.23,14.18,1003,191.3,0.344,0.5,34.69167,15.76833,20.7,0.6,25.635,15.4,13.835,0.4,17.715,16.00667,9.115,0.3
2019/10/31 16:00,1200,13.53914,1.421,284.3,0,27.15,14.66,1003,123.5,0.222,0.5,34.69666,15.98333,20.7,0.6,25.61667,15.40333,13.81667,0.4,17.69333,16.00667,9.101666,0.3
2019/10/31 16:30,1201,13.57039,0.766,229.8,0,26.88,17.94,1003,84.3,0.152,0.5,34.69333,16.18833,20.7,0.6,25.615,15.45167,13.815,0.4,17.68,16,9.096666,0.3
2019/10/31 17:00,1202,13.22212,0.142,81.8,0,24.33,33.52,1004,35.16,0.063,0.5,34.68833,16.365,20.7,0.6,25.64,15.49667,13.84,0.4,17.825,16,9.176666,0.3
2019/10/31 17:30,1203,12.93813,0.206,48.69,0,20.37,43.61,1004,1.765,0.003,0.5,34.69167,16.54,20.7,0.6,25.61833,15.5,13.81833,0.4,17.82833,16,9.173333,0.3
2019/10/31 18:00,1204,12.92282,0.003,92.6,0,17.17,52.87,1004,-3.188,-0.006,0.5,34.69333,16.66333,20.7,0.6,25.62333,15.53833,13.82333,0.4,17.815,16,9.164999,0.3
2019/10/31 18:30,1205,12.90873,0,145.1,0,14.72,64.65,1005,-2.793,-0.005,0.5,34.69333,16.77667,20.7,0.6,25.62667,15.56,13.82667,0.4,17.81,16,9.16,0.3
2019/10/31 19:00,1206,12.89523,0,228.3,0,13.28,70.2,1005,-1.432,-0.003,0.5,34.69,16.80667,20.7,0.6,25.62,15.59833,13.82,0.4,17.82333,16,9.173333,0.3
2019/10/31 19:30,1207,12.88474,0.057,299.3,0,12.98,67.19,1006,-1.319,-0.002,0.5,34.68,16.835,20.7,0.6,25.62333,15.63167,13.82333,0.4,17.82833,16,9.171666,0.3
2019/10/31 20:00,1208,12.87695,0.011,287.9,0,11.83,75.49,1006,-1.74,-0.003,0.5,34.69167,16.81667,20.7,0.6,25.615,15.7,13.815,0.4,17.82333,16,9.168333,0.3
2019/10/31 20:30,1209,12.86471,0.003,234.7,0,11.16,79.27,1006,-0.945,-0.002,0.5,34.67666,16.8,20.7,0.6,25.61333,15.70333,13.81333,0.4,17.815,16,9.169999,0.3
2019/10/31 21:00,1210,12.85996,0,280.2,0,10.89,79.44,1006,-1.057,-0.002,0.5,34.68333,16.73667,20.7,0.6,25.625,15.785,13.825,0.4,17.83333,16,9.178332,0.3
2019/10/31 21:30,1211,12.85025,0,190.5,0,10.27,83.5,1006,-0.826,-0.001,0.5,34.67666,16.67167,20.7,0.6,25.62167,15.8,13.82167,0.4,17.855,16.00167,9.184999,0.3
2019/10/31 22:00,1212,12.84463,0,271.9,0,10.01,84.2,1006,-0.548,-0.001,0.5,34.66833,16.58667,20.7,0.6,25.60667,15.815,13.80667,0.4,17.81333,16.005,9.158334,0.3
2019/10/31 22:30,1213,12.83597,0,290.9,0,10.44,81.9,1007,0.701,0.001,0.5,34.67,16.495,20.7,0.6,25.61833,15.89167,13.81833,0.4,17.81167,16.01667,9.163333,0.3
2019/10/31 23:00,1214,12.82644,0,101,0,10.79,84.4,1007,0.611,0.001,0.5,34.67666,16.395,20.7,0.6,25.615,15.9,13.815,0.4,17.80667,16.03666,9.143332,0.3
2019/10/31 23:30,1215,12.81841,0.003,248.8,0,11.19,82.7,1007,0.13,0,0.5,34.66667,16.31,20.7,0.6,25.62167,15.92167,13.82167,0.4,17.735,16.07167,9.118333,0.3
2019/11/1 0:00,1216,12.80917,0,210,0,11.49,79.29,1007,0.056,0,0.5,34.66333,16.215,20.7,0.6,25.625,15.985,13.825,0.4,17.74,16.095,9.128332,0.3
2019/11/1 0:30,1217,12.79407,0.318,93,0,11.86,79.7,1007,0.522,0.001,0.5,34.67333,16.12667,20.7,0.6,25.61333,15.99833,13.81333,0.4,17.73166,16.1,9.123333,0.3
2019/11/1 1:00,1218,12.78663,0.233,75.39,0,12.3,77.31,1007,0.089,0,0.5,34.66,16.04333,20.7,0.6,25.605,16,13.805,0.4,17.76833,16.1,9.13,0.3
2019/11/1 1:30,1219,12.77904,0.022,240.1,0,12.68,74.39,1007,-0.494,-0.001,0.5,34.65499,15.99,20.7,0.6,25.61167,16,13.81,0.4,17.77167,16.1,9.138333,0.3
2019/11/1 2:00,1220,12.76435,0.073,193.7,0,12.49,76.59,1007,0.024,0,0.5,34.66667,15.9,20.7,0.6,25.6,16,13.80167,0.4,17.76666,16.1,9.134999,0.3
2019/11/1 2:30,1221,12.75135,0.854,254.6,0,13.11,72.91,1007,0.133,0,0.5,34.66333,15.81833,20.7,0.6,25.6,16,13.8,0.4,17.75167,16.1,9.133333,0.3
2019/11/1 3:00,1222,12.73941,0.353,99,0,12.8,76.07,1007,-0.698,-0.001,0.5,34.65,15.77833,20.7,0.6,25.60333,16,13.80333,0.4,17.78666,16.1,9.139999,0.3
2019/11/1 3:30,1223,12.72684,0.451,206.9,0,12.58,76.91,1007,-0.759,-0.001,0.5,34.65499,15.7,20.7,0.6,25.59667,16,13.8,0.4,17.815,16.10667,9.16,0.3
2019/11/1 4:00,1224,12.71615,0.311,190.9,0,12.58,75.45,1007,-0.42,-0.001,0.5,34.66833,15.66167,20.7,0.6,25.59667,16,13.80167,0.4,17.80833,16.13333,9.166667,0.3
2019/11/1 4:30,1225,12.7059,1.012,71.75,0,12.29,79.37,1006,-0.115,0,0.5,34.65333,15.59833,20.7,0.6,25.6,16,13.80167,0.4,17.785,16.17667,9.153333,0.3
2019/11/1 5:00,1226,12.69728,0.016,114.7,0,12.57,77.45,1006,-0.73,-0.001,0.5,34.65333,15.56,20.7,0.6,25.605,16,13.805,0.4,17.83333,16.195,9.163333,0.3
2019/11/1 5:30,1227,12.68949,0.003,228.5,0,12.54,76.11,1007,-0.044,0,0.5,34.65,15.50167,20.7,0.6,25.59833,16,13.80333,0.4,17.82833,16.2,9.168333,0.3
2019/11/1 6:00,1228,12.68731,0.5,219.4,0,12.42,77.68,1007,-0.236,0,0.5,34.65166,15.42833,20.7,0.6,25.59667,16,13.8,0.4,17.82667,16.19833,9.171666,0.3
2019/11/1 6:30,1229,12.68065,0.718,57.86,0,12.34,78.15,1008,-0.201,0,0.5,34.64333,15.4,20.7,0.6,25.59667,16,13.8,0.4,17.81,16.19833,9.163333,0.3
2019/11/1 7:00,1230,12.66449,0.384,60.92,0,12.36,76.43,1008,0.783,0.001,0.5,34.64833,15.36833,20.69666,0.6,25.60333,16,13.80333,0.4,17.83833,16.2,9.176666,0.3
2019/11/1 7:30,1231,12.66449,0.509,77.61,0,12.7,70.1,1008,14.31,0.026,0.5,34.65333,15.3,20.7,0.6,25.595,16,13.8,0.4,17.81833,16.2,9.174999,0.3
2019/11/1 8:00,1232,12.69851,0.138,181.1,0,14.04,63.89,1009,47.52,0.086,0.5,34.625,15.29333,20.695,0.6,25.595,16,13.8,0.4,17.775,16.2,9.133333,0.3
2019/11/1 8:30,1233,12.73865,0.756,75.54,0,15.35,59.43,1009,51.25,0.092,0.5,34.63667,15.21333,20.7,0.6,25.59333,15.99333,13.8,0.4,17.755,16.2,9.119999,0.3
2019/11/1 9:00,1234,12.80588,1.345,71.72,0,16.06,56.87,1009,61.95,0.112,0.5,34.63166,15.2,20.7,0.6,25.60333,15.96667,13.805,0.4,17.75666,16.2,9.131666,0.3
2019/11/1 9:30,1235,12.83003,1.53,76.55,0,17.2,51.02,1009,71.3,0.128,0.5,34.62333,15.19,20.69666,0.6,25.60167,15.92167,13.80333,0.4,17.80667,16.2,9.161666,0.3
2019/11/1 10:00,1236,12.83003,1.781,88.2,0,18.02,47.65,1009,105.4,0.19,0.5,34.63,15.135,20.7,0.6,25.59833,15.9,13.80167,0.4,17.80167,16.2,9.148333,0.3
2019/11/1 10:30,1237,13.26602,3.028,92.6,0,19.08,42.91,1009,205,0.369,0.5,34.62333,15.12,20.69833,0.6,25.60833,15.9,13.81,0.4,17.55667,16.2,9.02,0.3
